Frame,Total objects on frame,Object ID,TL x,TL y,BR x,BR y
201,9,truck-81,994,489,243.42282156994992,222.31864345958772
201,9,car-73,1517,597,425.5308225775817,301.12700876116804
201,9,car-66,657,524,154.54497332477743,220.86421448112318
201,9,truck-38,39,474,92.86786260806215,251.53258925103148
201,9,car-6,555,524,146.66506175686268,225.8343745435598
201,9,car-5,374,543,107.16653595972731,237.47584871094918
201,9,car-2,469,543,128.2869775223539,230.18908390051664
202,9,bus-87,989,463,243.76993430130335,222.27959962919715
202,9,car-86,30,475,86.72480664315549,250.9610213272278
202,9,truck-81,994,488,243.70503334530792,222.49033732991057
202,9,car-73,1549,570,425.89942671512284,297.44125283363223
202,9,car-66,657,524,154.64475809815326,220.85103541409583
202,9,truck-38,39,474,92.8070950041643,251.4974514963673
202,9,car-6,555,524,146.71283000171024,225.80075214476776
202,9,car-5,374,543,107.20480475918937,237.45122085000523
202,9,car-2,469,543,128.32458218373898,230.1830069365262
203,10,person-88,1,516,18.949264697616,258.54771202787236
203,10,bus-87,992,461,244.62661560742112,222.32419226687057
203,10,car-86,30,476,86.45599634485211,250.86476685456785
203,10,truck-81,997,486,244.5625617937268,222.6062628106822
203,10,car-73,1597,579,427.0293306222667,301.14974462172427
203,10,car-66,658,524,154.78112344024953,220.86487429910966
203,10,truck-38,39,474,92.73331973209764,251.45131078746863
203,10,car-6,555,524,146.80701232918295,225.75515461441867
203,10,car-5,374,543,107.22184296560575,237.409606160076
203,10,car-2,469,543,128.35018314782025,230.17035860762704
204,12,car-90,1560,547,384.0746677875468,235.60278666175407
204,12,car-89,1445,540,344.92220691835183,228.50039463258105
204,12,person-88,2,515,19.166721043100083,258.4913678026405
204,12,bus-87,994,461,245.12919694995853,222.3184651207731
204,12,car-86,30,484,84.84100766634072,252.3977563772435
204,12,truck-81,998,484,245.21017738755233,222.77905846350637
204,12,car-73,1644,565,428.58702777472257,297.70930754047197
204,12,car-66,658,524,154.90991503289257,220.85757571880907
204,12,truck-38,39,474,92.69351274859005,251.393147875129
204,12,car-6,555,525,146.90181404912167,225.7472227534801
204,12,car-5,374,543,107.2217224134752,237.36381749361297
204,12,car-2,469,543,128.3443964997363,230.20113135853126
205,12,car-90,1557,546,385.5515585521251,236.39486117318225
205,12,car-89,1436,540,342.62337583503626,228.25337909032274
205,12,person-88,2,515,19.260285324575506,258.4851078391945
205,12,bus-87,996,461,245.39618574957788,222.15979519324796
205,12,car-86,31,487,83.74016797842847,252.95804329085837
205,12,truck-81,999,484,245.5628725183667,222.97335286060135
205,12,car-73,1690,590,428.82962964093855,301.49844643839657
205,12,car-66,658,524,154.98377169413612,220.87692119511402
205,12,truck-38,38,474,92.66208657549532,251.35377395912448
205,12,car-6,555,525,146.95090345962655,225.7323592821965
205,12,car-5,374,543,107.20510192353251,237.340117792383
205,12,car-2,469,543,128.31706225409545,230.20961096608897
206,12,car-90,1556,546,385.93111921430074,236.53831441156626
206,12,car-89,1447,540,344.5110113904633,228.39827231545328
206,12,person-88,2,516,19.327667183882514,258.5337199909636
206,12,bus-87,997,461,245.62700266565884,222.07883807622358
206,12,car-86,33,489,83.14288316379583,253.1044521133087
206,12,truck-81,999,484,245.80688962063533,223.06247810295883
206,12,car-73,1743,602,429.26996160967684,303.3032083281727
206,12,car-66,657,524,155.02973011333845,220.88181697345223
206,12,truck-38,38,474,92.63088096353832,251.30187115610832
206,12,car-6,555,525,146.98565148248696,225.720022693733
206,12,car-5,374,543,107.2191044860463,237.31591590059494
206,12,car-2,470,543,128.27825656387736,230.2137016742206
207,11,car-90,1556,546,386.13866804068357,236.58884638155672
207,11,car-89,1451,540,345.0623670305596,228.568595482569
207,11,person-88,2,515,19.38142727178155,258.4842093143008
207,11,bus-87,1003,459,248.45884134174617,222.4652408193994
207,11,car-86,34,489,82.72560088257546,253.11231989418076
207,11,truck-81,999,485,246.19624315386503,223.29074272206776
207,11,car-66,658,524,155.1402509504939,220.87730848139216
207,11,truck-38,39,474,92.687112701015,251.31826427059988
207,11,car-6,555,525,147.03087904646873,225.66717099392565
207,11,car-5,374,543,107.23892720383691,237.30006368605822
207,11,car-2,470,543,128.2717221488575,230.22389894633474
208,12,car-91,1738,552,417.78412803582813,246.48512357074915
208,12,car-90,1555,546,386.23412946554527,236.5526290827178
208,12,car-89,1452,539,345.1979006284542,228.62826701134517
208,12,person-88,2,516,19.495302186912152,258.4993200767394
208,12,bus-87,1005,456,249.91870819129767,222.8644155779035
208,12,car-86,35,489,82.45126811900664,253.13256925173152
208,12,truck-81,999,485,246.39196651582333,223.4094233719789
208,12,car-66,658,524,155.25258976451988,220.88282258811424
208,12,truck-38,39,474,92.72106391497144,251.3133027562164
208,12,car-6,555,525,147.05153003642795,225.624696375246
208,12,car-5,375,543,107.25470458680263,237.2756554242082
208,12,car-2,470,543,128.266866749133,230.22541720312208
209,12,car-92,963,542,216.9121289825172,216.11882589135786
209,12,car-91,1740,553,417.8234528204006,246.24424644700727
209,12,car-90,1555,546,386.28322671250356,236.49221615126712
209,12,car-89,1453,539,345.1918473541582,228.706367471532
209,12,person-88,2,516,19.563799506295606,258.4892275525778
209,12,bus-87,1006,454,250.9761469087103,223.31079921720743
209,12,car-86,36,489,82.373524461151,253.12224093732723
209,12,car-66,658,524,155.3303452333054,220.88611096994788
209,12,truck-38,39,474,92.72348264594787,251.3027261361855
209,12,car-6,555,525,147.05701817968978,225.5859234267133
209,12,car-5,375,543,107.29378069549864,237.2583502028456
209,12,car-2,470,542,128.2702786055713,230.2301316857724
210,11,car-92,963,541,217.0164034087063,216.15178914627165
210,11,car-91,1741,554,417.7538924476214,246.07316026807908
210,11,car-90,1555,546,386.279064897614,236.4634697199271
210,11,car-89,1453,539,345.13600388853604,228.74145499058608
210,11,person-88,2,516,19.59430884066507,258.44447567709494
210,11,car-86,36,482,83.91822136192474,251.57964699035028
210,11,car-66,657,524,155.37313042485533,220.9071532687187
210,11,truck-38,39,474,92.78319634814522,251.35205347223427
210,11,car-6,555,525,147.07602284148263,225.57334748582196
210,11,car-5,375,543,107.31224505887246,237.25566301169198
210,11,car-2,470,542,128.25444524767607,230.22572747763283
211,11,car-92,964,541,217.22175141397526,216.07515173331748
211,11,car-91,1741,554,417.7677948335473,246.01092432745153
211,11,car-90,1555,546,386.25577408583865,236.4226470269246
211,11,car-89,1453,539,345.045461052111,228.77337514867455
211,11,person-88,2,516,19.628342186935825,258.4015996793595
211,11,car-86,35,486,83.30776700203612,252.57126802139445
211,11,car-66,657,524,155.46192788949398,220.92926707929234
211,11,truck-38,39,474,92.77449586509489,251.3773148806251
211,11,car-6,556,525,147.03385817806097,225.5211693769309
211,11,car-5,375,543,107.34580574921058,237.242955903399
211,11,car-2,470,542,128.24242790363033,230.2081130795578
212,11,car-92,964,540,217.50619035607716,216.1029084535105
212,11,car-91,1741,555,417.80187557072253,246.05350531222555
212,11,car-90,1555,546,386.2660821382864,236.40528781145431
212,11,car-89,1454,539,345.0098673317296,228.79097855156147
212,11,person-88,3,516,19.69096710535135,258.36129289659146
212,11,car-86,44,486,87.90680599116206,252.72866166320728
212,11,car-66,657,524,155.53483454974122,220.94054660613796
212,11,truck-38,39,474,92.77710029593082,251.41395797629949
212,11,car-6,555,525,147.0107606267578,225.50591813545384
212,11,car-5,375,543,107.35976984132103,237.23342815311713
212,11,car-2,470,542,128.23719677414365,230.20585952304404
213,12,car-92,964,540,217.67366978154942,216.0899696910413
213,12,car-91,1742,555,417.7890171826297,246.06659974158944
213,12,car-90,1556,546,386.2361061242342,236.38522604640173
213,12,car-89,1454,539,344.9617716210222,228.8108308057984
213,12,person-88,3,515,19.729048182557307,258.3392857021845
213,12,bus-87,1009,448,254.46967714617702,224.614889049568
213,12,car-86,36,488,85.14758732246133,253.0089233276401
213,12,car-66,657,524,155.569134315069,220.94588244383684
213,12,truck-38,39,474,92.81613280862842,251.437901107066
213,12,car-6,555,525,147.0098494676812,225.50486909485556
213,12,car-5,375,544,107.34406931373138,237.22489722294333
213,12,car-2,470,542,128.25064216401165,230.2158359019574
214,13,car-94,773,540,175.3015900434558,219.23927712396377
214,13,car-92,964,539,217.81171842148,216.0831305941258
214,13,car-91,1742,554,417.7605995595429,245.97857973757684
214,13,car-90,1556,546,386.2018214123395,236.33388036312877
214,13,car-89,1454,539,344.9120009693289,228.84980287118512
214,13,person-88,3,515,19.740568514561026,258.3147224872054
214,13,bus-87,1009,447,254.87777980515045,224.87931148523163
214,13,car-86,34,488,83.93616127009395,253.1180591249273
214,13,car-66,657,525,155.6210102310482,220.95694410900003
214,13,truck-38,39,474,92.82846530135694,251.43478394506033
214,13,car-6,555,525,147.00469464502572,225.49517583504024
214,13,car-5,375,544,107.3377924360267,237.21276841467233
214,13,car-2,470,542,128.28138351368543,230.23117408000496
215,14,car-95,737,541,167.70237671766813,219.8098102659803
215,14,car-94,773,541,175.3065584520189,219.2765654428733
215,14,car-92,964,539,217.9220428544606,216.08170922138282
215,14,car-91,1742,555,417.68899415952086,245.9710827221707
215,14,car-90,1556,546,386.2392327016748,236.35720109981034
215,14,car-89,1454,539,344.88445277640324,228.87680475610134
215,14,person-88,3,515,19.739392088985195,258.30925297051226
215,14,bus-87,1011,445,255.58009174871646,225.0594884970463
215,14,car-86,33,488,83.41952330587756,253.16869444835748
215,14,car-66,657,525,155.67009430160746,220.9813926133269
215,14,truck-38,38,474,92.80066054753337,251.43728793624575
215,14,car-6,556,525,147.01752039437326,225.48531876108245
215,14,car-5,375,544,107.34074965256782,237.1930836214613
215,14,car-2,470,542,128.26424363475437,230.24051455394502
216,14,car-95,737,542,167.69017821868806,219.91281738949613
216,14,car-94,774,541,175.34996065470543,219.32448375613052
216,14,car-92,965,539,217.9963789157107,216.05305424884483
216,14,car-91,1742,554,417.7091712350682,245.90304284081503
216,14,car-90,1556,546,386.3300404011314,236.35487056228231
216,14,car-89,1454,539,344.8646653365646,228.87248471707883
216,14,person-88,3,516,19.697937603959453,258.3678905621834
216,14,bus-87,1015,452,255.9824820579475,227.0537503942759
216,14,car-86,33,488,83.22172601586914,253.22419317638014
216,14,car-66,657,525,155.67179083878906,220.9925144980038
216,14,truck-38,38,474,92.80842253397957,251.5002423100843
216,14,car-6,556,526,146.97610097856943,225.4819940713212
216,14,car-5,376,544,107.38372934894412,237.16354049550606
216,14,car-2,470,542,128.23350701919972,230.25000222197542
217,14,car-95,737,542,167.69337383396282,219.95616639560623
217,14,car-94,774,542,175.33622060144106,219.36196989348127
217,14,car-92,965,539,217.94524573172666,216.0185262610716
217,14,car-91,1742,554,417.64336439684814,245.85680185284974
217,14,car-90,1556,546,386.3612566259344,236.34151943163545
217,14,car-89,1453,539,344.81902796943723,228.891865586835
217,14,person-88,2,516,19.508921845287645,258.405489882327
217,14,bus-87,1017,454,256.3875505469168,227.7918953300968
217,14,car-86,34,488,83.02837980333547,253.25469533983627
217,14,car-66,657,525,155.6320221391203,221.0113197856067
217,14,truck-38,38,474,92.83106405113581,251.51126745317922
217,14,car-6,556,526,146.92350120273414,225.46597193996334
217,14,car-5,376,544,107.37658663209562,237.1374181261152
217,14,car-2,470,542,128.2208524668197,230.2439052400632
218,14,car-95,737,542,167.68231743215324,219.96565607440385
218,14,car-94,774,542,175.3321895370627,219.36812354458945
218,14,car-92,964,539,217.67191135695677,215.90145738844336
218,14,car-91,1742,554,417.5710529159107,245.80425977784165
218,14,car-90,1555,546,386.3936710643409,236.36383965203788
218,14,car-89,1453,539,344.7989568515232,228.95055540485276
218,14,person-88,2,516,19.261344135736028,258.37209946799135
218,14,bus-87,1017,454,256.80403728733023,228.13202519652532
218,14,car-86,35,488,82.90239045993856,253.26019097998483
218,14,car-66,657,525,155.6394470928752,221.01909929985402
218,14,truck-38,39,474,92.86487289684568,251.45867538724372
218,14,car-6,556,526,146.9358819000843,225.47540865875953
218,14,car-5,376,544,107.36439405733412,237.13069457306884
218,14,car-2,470,542,128.1980781174327,230.2503872822352
219,13,car-95,737,542,167.6476748290507,219.94827316023301
219,13,car-94,774,542,175.30599951980605,219.34344936949526
219,13,car-91,1742,555,417.4600627691797,245.76495786979152
219,13,car-90,1555,547,386.41102496332826,236.37669559119243
219,13,car-89,1453,539,344.75807897572406,228.97868195401327
219,13,person-88,0,516,18.87833999429089,258.4599393323881
219,13,bus-87,1018,455,257.34679689807655,228.49636400358028
219,13,car-86,36,488,82.75533974776175,253.2435880058718
219,13,car-66,657,525,155.67228423398817,221.0171302693782
219,13,truck-38,39,474,92.7867593583568,251.4859507000124
219,13,car-6,556,526,146.91895325228114,225.50075828444295
219,13,car-5,376,544,107.35624225264743,237.12578897559257
219,13,car-2,470,542,128.19679879651667,230.25551552862393
220,13,car-95,737,542,167.6599708081821,219.94061633007465
220,13,car-94,775,542,175.2833429050142,219.34055618859009
220,13,car-91,1742,555,417.394711296094,245.74981871060038
220,13,car-90,1555,547,386.47635908619503,236.41576820600753
220,13,car-89,1453,539,344.7022386085718,229.00097699726044
220,13,person-88,1,516,18.869178828947156,258.4438386848361
220,13,bus-87,1018,455,257.75303678419175,228.7515921159025
220,13,car-86,37,488,82.75979028341465,253.21423776386246
220,13,car-66,657,525,155.59844245044476,221.01284886968486
220,13,truck-38,39,474,92.73816872354973,251.52009048041674
220,13,car-6,556,526,146.94701093565453,225.52716757514102
220,13,car-5,376,544,107.32860500620738,237.13128183217322
220,13,car-2,470,542,128.1848427299873,230.26517122835466
221,13,car-95,737,542,167.64135447485535,219.93171113517974
221,13,car-94,775,542,175.2825888895502,219.3474028469379
221,13,car-91,1742,555,417.35178333709166,245.77684916755354
221,13,car-90,1555,547,386.5168629003831,236.4648071519926
221,13,car-89,1454,539,344.689386712173,229.0545728878187
221,13,person-88,1,516,18.840782227428157,258.4453297832749
221,13,bus-87,1026,455,259.3204227137839,229.30997641354824
221,13,car-86,38,488,82.65629233395069,253.20934792424381
221,13,car-66,657,525,155.58845064288374,220.99037797569602
221,13,truck-38,39,474,92.69563905665947,251.53348789473526
221,13,car-6,555,526,146.94295179108036,225.5442742873699
221,13,car-5,376,544,107.32491294408399,237.10004815303577
221,13,car-2,470,542,128.17685841152232,230.26876286706502
222,14,truck-97,1028,473,260.44871797900913,227.59686464282697
222,14,car-95,737,542,167.63264567604767,219.94143783520994
222,14,car-94,775,542,175.28449610732756,219.37099814938958
222,14,car-91,1742,555,417.24434481717816,245.72722590482513
222,14,car-90,1555,547,386.49216129286265,236.46541428327484
222,14,car-89,1454,540,344.705938573539,229.06382828868956
222,14,person-88,1,516,18.89955093448126,258.39192974446433
222,14,bus-87,1029,454,260.21187914676875,229.60549748093115
222,14,car-86,38,488,82.56639574883773,253.21725471688578
222,14,car-66,656,525,155.57165784587878,220.98213108074796
222,14,truck-38,39,474,92.61981867838556,251.51172251691582
222,14,car-6,555,526,146.94199356425023,225.57933250109397
222,14,car-5,376,544,107.33057802552527,237.11772359486616
222,14,car-2,470,542,128.19921171174036,230.28895179646503
223,14,truck-97,1025,453,261.86095455964863,226.91790548507447
223,14,car-95,737,542,167.58466804491437,219.9462653766089
223,14,car-94,775,541,175.28053184771417,219.36917295131926
223,14,car-91,1741,555,417.2229334260844,245.7241742084143
223,14,car-90,1555,547,386.474681521349,236.48516633266507
223,14,car-89,1454,540,344.62370679331514,229.10623444530367
223,14,person-88,1,515,18.869123422455452,258.33218849430887
223,14,bus-87,1032,451,261.1346555055065,230.42858950254336
223,14,car-86,49,473,88.34562314760517,251.44533718878228
223,14,car-66,656,525,155.5564563321729,220.96288324801145
223,14,truck-38,39,474,92.58448442688757,251.47465783047144
223,14,car-6,555,526,146.98547082411744,225.59748193532766
223,14,car-5,376,544,107.29347687794662,237.0865657583888
223,14,car-2,469,542,128.19371119739046,230.29488481548768
224,14,truck-97,1027,445,262.78999932937234,227.15417912888978
224,14,car-95,737,542,167.54739553376393,219.91710481654587
224,14,car-94,775,541,175.2765387173629,219.3312026766467
224,14,car-91,1741,555,417.16777391425694,245.72417870551033
224,14,car-90,1555,547,386.4931545973071,236.4862027790717
224,14,car-89,1454,540,344.5579489224578,229.1184677249736
224,14,person-88,0,515,18.76794568993747,258.36350837455063
224,14,bus-87,1035,449,262.0201177284839,230.94547709841012
224,14,car-86,39,481,85.137718109039,252.83617057359805
224,14,car-66,656,525,155.4954786071697,220.93422056505634
224,14,truck-38,39,474,92.5077529023688,251.50272143152412
224,14,car-6,555,525,147.01230218796562,225.62987205364885
224,14,car-5,375,544,107.26575296478838,237.09194654334047
224,14,car-2,469,543,128.19671227272764,230.30480099175372
225,14,truck-97,1023,436,264.4948111058564,228.09236782080634
225,14,car-95,737,541,167.54129426188223,219.87163050737607
225,14,car-94,775,541,175.29880490427146,219.32499100298773
225,14,car-91,1741,556,417.1824479998069,245.81288259617727
225,14,car-90,1555,547,386.5167353614055,236.4913615902648
225,14,car-89,1454,541,344.4547986342047,229.22950392452395
225,14,person-88,0,517,18.464805929344713,258.5673987609457
225,14,bus-87,1030,447,263.137148277761,231.32573709250866
225,14,car-86,50,470,89.78041924115601,251.43206755539734
225,14,car-66,656,525,155.49616475645038,220.91553754040808
225,14,truck-38,38,474,92.43288540227005,251.49350623893014
225,14,car-6,555,526,147.01101636978566,225.62791485493153
225,14,car-5,375,544,107.23196388706558,237.10435788983588
225,14,car-2,469,543,128.18381877366087,230.28072920529902
226,15,car-99,983,533,223.2143363785616,217.56611116209177
226,15,truck-97,1022,431,265.7964625308987,228.88230708672563
226,15,car-95,737,541,167.4920240591496,219.85214124452042
226,15,car-94,775,541,175.32929513833267,219.33322271662416
226,15,car-91,1741,556,417.18819608608237,245.84772919652193
226,15,car-90,1554,547,386.5143226712365,236.48517550373424
226,15,car-89,1454,541,344.41660528987154,229.27953993174026
226,15,person-88,-1,518,18.195144454572358,258.72911010854574
226,15,bus-87,1027,445,264.27223258832277,231.8567584700624
226,15,car-86,52,465,91.90656358208207,251.07363250954
226,15,car-66,656,525,155.46848071397238,220.89637484407857
226,15,truck-38,38,474,92.39646948301937,251.50293181972975
226,15,car-6,555,526,147.0072682036958,225.62989996245898
226,15,car-5,375,544,107.18078254542657,237.10640099462873
226,15,car-2,469,542,128.16090919500712,230.26231353757703
227,15,car-100,1249,542,281.27913658144286,220.15537239959065
227,15,car-99,982,532,223.31029680305946,217.6240416612173
227,15,car-95,736,541,167.3744395771869,219.78040530211624
227,15,car-94,774,540,175.35487744119112,219.2834516284073
227,15,car-91,1741,556,417.23479232892976,245.94123078770326
227,15,car-90,1554,547,386.48062495603716,236.54145492587733
227,15,car-89,1454,542,344.40868946048835,229.34314358182198
227,15,person-88,-2,518,17.925443880418506,258.6709149952505
227,15,bus-87,1025,443,265.5577895654749,232.6141787255392
227,15,car-86,51,461,92.8447706073151,251.0613337797287
227,15,car-66,656,524,155.37069588496504,220.83454896850841
227,15,truck-38,39,473,92.32260559679922,251.48546465724897
227,15,car-6,555,525,147.03267352405126,225.61980529734393
227,15,car-5,375,544,107.15336615161011,237.0743200744547
227,15,car-2,469,542,128.10209478718212,230.23458188828556
228,15,car-100,1250,542,281.30302937294164,219.98853836066752
228,15,car-99,982,532,223.4563197933888,217.62999889670556
228,15,car-95,736,541,167.2945083951565,219.7322362985849
228,15,car-94,774,540,175.3422846317151,219.24970573172007
228,15,car-91,1741,557,417.3246120675764,246.03335893598347
228,15,car-90,1554,547,386.5116770773106,236.55934011442702
228,15,car-89,1453,542,344.3965289014606,229.36550687927252
228,15,person-88,-2,518,17.816509805849087,258.6267687819211
228,15,bus-87,1025,441,266.8943364559606,233.03170326781674
228,15,car-86,50,460,93.34333888651415,251.18280027268167
228,15,car-66,656,524,155.2868685066011,220.84475297809277
228,15,truck-38,39,473,92.15603649447145,251.52184902681697
228,15,car-6,555,525,146.98174491561602,225.60248775945615
228,15,car-5,376,544,107.12560015182676,237.0274116453117
228,15,car-2,469,542,128.0578674243422,230.15823688283544
229,13,car-99,983,532,223.57496198009346,217.65525609041717
229,13,car-94,774,540,175.3422911228918,219.2342808375049
229,13,car-91,1741,557,417.3709049263981,246.10576639989273
229,13,car-90,1554,547,386.4956533580435,236.56254511360257
229,13,car-89,1453,543,344.44756179549023,229.37244951527327
229,13,person-88,-1,516,17.866029959184708,258.5626935313986
229,13,bus-87,1027,440,268.32604288284506,233.49444974133968
229,13,car-86,49,459,93.61479685873284,251.3025348865572
229,13,car-66,656,524,155.1062195770038,220.80431348576712
229,13,truck-38,40,473,92.06172476329881,251.5456479609147
229,13,car-6,555,525,146.95936872285412,225.56895613588895
229,13,car-5,376,544,107.07217752064116,236.93069843259994
229,13,car-2,469,542,127.98890174717314,230.09369072128777
230,13,car-99,983,532,223.64732528326238,217.60850957625468
230,13,car-94,774,540,175.33774969641888,219.234008008057
230,13,car-91,1741,557,417.4162229602469,246.13150625651954
230,13,car-90,1554,547,386.4618740778864,236.57871565295957
230,13,car-89,1453,543,344.4735394906843,229.362427137041
230,13,person-88,0,515,18.051390954247967,258.4590219448867
230,13,bus-87,1027,438,269.66107295529343,234.12578530501733
230,13,car-86,48,458,93.71614926089035,251.38555978023734
230,13,car-66,656,524,154.9414971677649,220.76989823238333
230,13,truck-38,40,473,92.01217796575503,251.56464386239773
230,13,car-6,555,525,146.94973274334015,225.52379138467285
230,13,car-5,376,544,107.00050706262931,236.8820580546653
230,13,car-2,469,541,127.96156292565124,230.0433506918913
231,13,car-99,983,531,223.7326993080687,217.46677176731794
231,13,car-94,775,540,175.3274443201238,219.22470455969324
231,13,car-91,1740,557,417.4562869626388,246.15871750356894
231,13,car-90,1554,547,386.32949417849824,236.61363860511227
231,13,car-89,1453,543,344.49438711684695,229.36393534857342
231,13,person-88,0,513,18.142820006598946,258.2146958373161
231,13,bus-87,1029,437,271.4895266907986,235.1273113745682
231,13,car-86,48,457,93.91856551594931,251.4587347141871
231,13,car-66,656,524,154.7545311990201,220.74617506999937
231,13,truck-38,40,472,92.00927811793835,251.50929144597944
231,13,car-6,555,525,146.91328707080092,225.46923024907647
231,13,car-5,376,544,106.91668740425524,236.83500435786323
231,13,car-2,468,541,127.8985326613247,229.9360190086314
232,13,car-99,984,531,223.83282618084317,217.3902294691034
232,13,car-94,775,541,175.2920424318539,219.24053721519303
232,13,car-91,1738,555,417.19914129805034,246.89067241208463
232,13,car-90,1554,547,386.1771899049609,236.63235085139087
232,13,car-89,1453,543,344.53929092088936,229.3348189008318
232,13,person-88,1,511,18.26430752520746,258.0740686831135
232,13,bus-87,1033,434,273.1421156514404,235.60081648786476
232,13,car-86,48,457,93.98051103194669,251.6081877951145
232,13,car-66,656,523,154.62741655507642,220.72143470737356
232,13,truck-38,40,472,91.95477763807625,251.53062016955653
232,13,car-6,555,525,146.85655972807444,225.40596290732307
232,13,car-5,376,543,106.83612832982318,236.76622636637248
232,13,car-2,468,541,127.85409293356592,229.8922320856103
233,13,car-99,984,530,223.97808471501023,217.35512898780672
233,13,car-94,775,541,175.25837225036318,219.1721984657492
233,13,car-91,1738,553,417.07229551262174,247.4216331194174
233,13,car-90,1555,547,386.03346829117856,236.69309339263964
233,13,car-89,1454,543,344.5712363283125,229.33475846093285
233,13,person-88,2,510,18.405746013477554,257.8213473258477
233,13,bus-87,1038,432,274.9616309386457,235.98258295216996
233,13,car-86,47,456,94.0756048353822,251.6677423986386
233,13,car-66,656,523,154.502282901067,220.70721151286082
233,13,truck-38,40,471,91.95788741784469,251.50305376617635
233,13,car-6,555,524,146.78743362086325,225.3630634042154
233,13,car-5,376,543,106.83514471702921,236.69943110211554
233,13,car-2,468,541,127.82226594019757,229.84549383251556
234,14,bus-103,1037,420,278.1650932787687,231.8056193657687
234,14,car-99,984,529,224.04136072041032,217.32831262256306
234,14,car-94,775,541,175.21755141052057,219.1268364355214
234,14,car-91,1738,552,417.0040505703268,247.8654031612513
234,14,car-90,1555,547,385.9319490895621,236.7725489964628
234,14,car-89,1454,543,344.59174039348346,229.35077898208496
234,14,person-88,3,508,18.484565024520975,257.63791198605804
234,14,bus-87,1045,431,276.9715146510921,236.30061455237893
234,14,car-86,47,456,94.11666335893693,251.63606263146215
234,14,car-66,656,523,154.3985847972182,220.66375302549835
234,14,truck-38,40,471,91.96728262912137,251.34341359701
234,14,car-6,555,524,146.70764673470057,225.32994547168735
234,14,car-5,376,542,106.84726895225579,236.5958385554614
234,14,car-2,468,540,127.75845734456455,229.7948995066658
235,13,bus-103,1043,418,280.9702581945831,232.05118539806435
235,13,car-99,984,529,224.22232987254145,217.41137390151127
235,13,car-94,776,540,175.21447300303697,218.9885151577428
235,13,car-91,1738,551,416.99713583222723,248.27478540170853
235,13,car-90,1555,547,385.9108818241924,236.82452389938135
235,13,car-89,1454,543,344.55381427835204,229.35538573710798
235,13,bus-87,1051,429,279.70630264136065,236.66183595558493
235,13,car-86,45,456,94.23677040227943,251.6217366485264
235,13,car-66,656,523,154.3652090844992,220.55131240155094
235,13,truck-38,38,470,91.96085385599417,251.14834100909033
235,13,car-6,554,524,146.55839872464472,225.25216896864046
235,13,car-5,376,542,106.8165500155176,236.41635379683197
235,13,car-2,467,540,127.6536501551364,229.68564588544717
236,13,bus-103,1046,416,282.4499178593618,232.08024370655446
236,13,car-99,984,528,224.44553623065448,217.44078601023952
236,13,car-94,776,540,175.2000251058889,218.81504861063848
236,13,car-91,1738,551,417.02599140440924,248.71112342900997
236,13,car-90,1555,547,385.9157266711751,236.86477772784397
236,13,car-89,1454,544,344.5416318979953,229.36660913138135
236,13,bus-87,1053,426,281.3446665679521,237.10340924665414
236,13,car-86,44,456,94.29236532050197,251.60206435747884
236,13,car-66,656,522,154.33782026454645,220.43363232262647
236,13,truck-38,36,470,92.02933059784831,251.06352426500683
236,13,car-6,553,523,146.46933672235198,225.1850995333133
236,13,car-5,376,542,106.77434276758126,236.29128822183188
236,13,car-2,467,539,127.55757599344042,229.64012017512974
237,13,bus-103,1053,419,285.7336120164236,236.0811590927574
237,13,car-99,983,526,224.62334288173358,217.32988496623238
237,13,car-94,776,539,175.15359487378095,218.6776730932846
237,13,car-91,1738,550,417.0600926938323,248.89400562424612
237,13,car-90,1555,547,385.89801727774426,236.8948020430238
237,13,car-89,1454,544,344.51620153545025,229.39407462076247
237,13,bus-87,1051,424,282.7151937170745,237.25907232948018
237,13,car-86,44,456,94.51128961671354,251.56163842719448
237,13,car-66,656,522,154.33101448102096,220.37504990406097
237,13,truck-38,35,469,92.15742106056794,250.9622121542054
237,13,car-6,553,523,146.38668031175692,225.1183274424993
237,13,car-5,376,541,106.76856729279635,236.1781196783835
237,13,car-2,467,538,127.48691912814253,229.57120869612908
238,14,car-104,737,538,167.15585883588307,219.0873491024101
238,14,bus-103,1054,417,287.6271906726699,238.36891979960367
238,14,car-99,983,525,224.80681701145897,217.24303814924087
238,14,car-94,776,538,175.15131726783645,218.53744460539042
238,14,car-91,1738,549,417.06556051050455,248.99459833636666
238,14,car-90,1555,547,385.87712908692464,236.92195117584714
238,14,car-89,1441,543,341.8509940303659,229.07255359636312
238,14,bus-87,1057,414,285.01155692100247,235.52126074240968
238,14,car-86,43,456,94.70718705155105,251.53878353840577
238,14,car-66,656,522,154.3238625996341,220.3334545951911
238,14,truck-38,35,469,92.28858094078855,250.92426065475132
238,14,car-6,553,523,146.32944673659287,225.0414409814219
238,14,car-5,376,541,106.7449351762223,236.07699054754832
238,14,car-2,466,538,127.3450311632653,229.4775103107747
239,13,car-104,737,537,167.20302989657247,218.84737962745223
239,13,bus-103,1054,410,289.85477052877104,240.33447102495097
239,13,car-99,983,525,225.1466501865593,217.3021335105976
239,13,car-94,776,537,175.14659503030663,218.20943962921652
239,13,car-91,1738,548,417.114603747191,249.0284260618779
239,13,car-90,1555,547,385.8613811217829,236.94159614775273
239,13,car-89,1436,543,340.84488188645236,228.95583180473383
239,13,car-86,43,456,94.85537551881956,251.43517535912346
